block_number,date,vol_bin,ret_bin,n_wallets
9193266,2020-01-01,36.0,-26.0,925
9193266,2020-01-01,36.0,-24.0,1948
9193266,2020-01-01,36.0,-22.0,4155
9193266,2020-01-01,36.0,-20.0,3285
9193266,2020-01-01,36.0,-18.0,1629
9193266,2020-01-01,36.0,-16.0,1123
9193266,2020-01-01,36.0,-14.0,677
9193266,2020-01-01,36.0,-12.0,412
9193266,2020-01-01,36.0,-10.0,208
9193266,2020-01-01,36.0,-8.0,259
9193266,2020-01-01,36.0,-6.0,362
9193266,2020-01-01,36.0,-4.0,480
9193266,2020-01-01,36.0,-2.0,419
9193266,2020-01-01,36.0,0.0,205
9193266,2020-01-01,36.0,2.0,2383
9193266,2020-01-01,36.0,4.0,214
9193266,2020-01-01,36.0,6.0,239
9193266,2020-01-01,36.0,8.0,81
9193266,2020-01-01,36.0,10.0,28
9193266,2020-01-01,36.0,12.0,42
9193266,2020-01-01,36.0,14.0,21
9193266,2020-01-01,36.0,16.0,17
9193266,2020-01-01,36.0,18.0,12
9193266,2020-01-01,36.0,20.0,39
9193266,2020-01-01,36.0,22.0,19
9193266,2020-01-01,36.0,24.0,15
9193266,2020-01-01,36.0,26.0,8
9193266,2020-01-01,36.0,28.0,4
9193266,2020-01-01,36.0,30.0,4
9193266,2020-01-01,36.0,32.0,5
9193266,2020-01-01,36.0,34.0,3
9193266,2020-01-01,36.0,36.0,5
9193266,2020-01-01,36.0,38.0,13
9193266,2020-01-01,36.0,40.0,17
9193266,2020-01-01,36.0,42.0,13
9193266,2020-01-01,36.0,44.0,22
9193266,2020-01-01,36.0,46.0,8
9193266,2020-01-01,38.0,-100.0,47
9193266,2020-01-01,38.0,-76.0,1
9193266,2020-01-01,38.0,-68.0,1
9193266,2020-01-01,38.0,-62.0,5
9193266,2020-01-01,38.0,-60.0,14
9193266,2020-01-01,38.0,-58.0,4
9193266,2020-01-01,38.0,-56.0,10
9193266,2020-01-01,38.0,-54.0,22
9193266,2020-01-01,38.0,-52.0,16
9193266,2020-01-01,38.0,-50.0,85
9193266,2020-01-01,38.0,-48.0,40
9193266,2020-01-01,38.0,-46.0,42
9193266,2020-01-01,38.0,-44.0,99
9193266,2020-01-01,38.0,-42.0,86
9193266,2020-01-01,38.0,-40.0,49
9193266,2020-01-01,38.0,-38.0,108
9193266,2020-01-01,38.0,-36.0,301
9193266,2020-01-01,38.0,-34.0,364
9193266,2020-01-01,38.0,-32.0,314
9193266,2020-01-01,38.0,-30.0,512
9193266,2020-01-01,38.0,-28.0,366
9193266,2020-01-01,38.0,-26.0,408
9193266,2020-01-01,38.0,-24.0,1052
9193266,2020-01-01,38.0,-22.0,4674
9193266,2020-01-01,38.0,-20.0,2867
9193266,2020-01-01,38.0,-18.0,1762
9193266,2020-01-01,38.0,-16.0,1015
9193266,2020-01-01,38.0,-14.0,923
9193266,2020-01-01,38.0,-12.0,999
9193266,2020-01-01,38.0,-10.0,774
9193266,2020-01-01,38.0,-8.0,412
9193266,2020-01-01,38.0,-6.0,196
9193266,2020-01-01,38.0,-4.0,2419
9193266,2020-01-01,38.0,-2.0,493
9193266,2020-01-01,38.0,0.0,172
9193266,2020-01-01,38.0,2.0,218
9193266,2020-01-01,38.0,4.0,168
9193266,2020-01-01,38.0,6.0,121
9193266,2020-01-01,38.0,8.0,33
9193266,2020-01-01,38.0,10.0,32
9193266,2020-01-01,38.0,12.0,63
9193266,2020-01-01,38.0,14.0,24
9193266,2020-01-01,38.0,16.0,29
9193266,2020-01-01,38.0,18.0,21
9193266,2020-01-01,38.0,20.0,56
9193266,2020-01-01,38.0,22.0,69
9193266,2020-01-01,38.0,24.0,32
9193266,2020-01-01,38.0,26.0,2
9193266,2020-01-01,38.0,28.0,3
9193266,2020-01-01,38.0,30.0,2
9193266,2020-01-01,38.0,32.0,5
9193266,2020-01-01,38.0,34.0,1
9193266,2020-01-01,38.0,36.0,2
9193266,2020-01-01,38.0,38.0,4
9193266,2020-01-01,38.0,40.0,5
9193266,2020-01-01,38.0,42.0,65
9193266,2020-01-01,38.0,44.0,181
9193266,2020-01-01,38.0,46.0,66
9193266,2020-01-01,38.0,48.0,15
9193266,2020-01-01,38.0,50.0,2
9193266,2020-01-01,40.0,-100.0,51
9193266,2020-01-01,40.0,-82.0,1
9193266,2020-01-01,40.0,-80.0,1
9193266,2020-01-01,40.0,-72.0,1
9193266,2020-01-01,40.0,-66.0,1
9193266,2020-01-01,40.0,-62.0,4
9193266,2020-01-01,40.0,-60.0,1
9193266,2020-01-01,40.0,-58.0,2
9193266,2020-01-01,40.0,-56.0,28
9193266,2020-01-01,40.0,-54.0,69
9193266,2020-01-01,40.0,-52.0,20
9193266,2020-01-01,40.0,-50.0,60
9193266,2020-01-01,40.0,-48.0,71
9193266,2020-01-01,40.0,-46.0,106
9193266,2020-01-01,40.0,-44.0,117
9193266,2020-01-01,40.0,-42.0,153
9193266,2020-01-01,40.0,-40.0,52
9193266,2020-01-01,40.0,-38.0,74
9193266,2020-01-01,40.0,-36.0,104
9193266,2020-01-01,40.0,-34.0,196
9193266,2020-01-01,40.0,-32.0,376
9193266,2020-01-01,40.0,-30.0,207
9193266,2020-01-01,40.0,-28.0,445
9193266,2020-01-01,40.0,-26.0,1043
9193266,2020-01-01,40.0,-24.0,1545
9193266,2020-01-01,40.0,-22.0,5301
9193266,2020-01-01,40.0,-20.0,2601
9193266,2020-01-01,40.0,-18.0,2173
9193266,2020-01-01,40.0,-16.0,1714
9193266,2020-01-01,40.0,-14.0,692
9193266,2020-01-01,40.0,-12.0,368
9193266,2020-01-01,40.0,-10.0,360
9193266,2020-01-01,40.0,-8.0,585
9193266,2020-01-01,40.0,-6.0,359
9193266,2020-01-01,40.0,-4.0,220
9193266,2020-01-01,40.0,-2.0,352
9193266,2020-01-01,40.0,0.0,259
9193266,2020-01-01,40.0,2.0,185
9193266,2020-01-01,40.0,4.0,208
9193266,2020-01-01,40.0,6.0,75
9193266,2020-01-01,40.0,8.0,81
9193266,2020-01-01,40.0,10.0,16
9193266,2020-01-01,40.0,12.0,49
9193266,2020-01-01,40.0,14.0,50
9193266,2020-01-01,40.0,16.0,37
9193266,2020-01-01,40.0,18.0,39
9193266,2020-01-01,40.0,20.0,23
9193266,2020-01-01,40.0,22.0,13
9193266,2020-01-01,40.0,24.0,7
9193266,2020-01-01,40.0,26.0,1
9193266,2020-01-01,40.0,28.0,2
9193266,2020-01-01,40.0,30.0,2
9193266,2020-01-01,40.0,32.0,1
9193266,2020-01-01,40.0,34.0,5
9193266,2020-01-01,40.0,36.0,3
9193266,2020-01-01,40.0,38.0,2
9193266,2020-01-01,40.0,40.0,5
9193266,2020-01-01,40.0,42.0,15
9193266,2020-01-01,40.0,44.0,44
9193266,2020-01-01,40.0,46.0,19
9193266,2020-01-01,40.0,48.0,5
9193266,2020-01-01,40.0,50.0,18
9193266,2020-01-01,40.0,52.0,1
9193266,2020-01-01,42.0,-100.0,17
9193266,2020-01-01,42.0,-88.0,9
9193266,2020-01-01,42.0,-80.0,3
9193266,2020-01-01,42.0,-78.0,1
9193266,2020-01-01,42.0,-74.0,1
9193266,2020-01-01,42.0,-66.0,1
9193266,2020-01-01,42.0,-60.0,3
9193266,2020-01-01,42.0,-58.0,37
9193266,2020-01-01,42.0,-56.0,156
9193266,2020-01-01,42.0,-54.0,149
9193266,2020-01-01,42.0,-52.0,7
9193266,2020-01-01,42.0,-50.0,2
9193266,2020-01-01,42.0,-48.0,19
9193266,2020-01-01,42.0,-46.0,28
9193266,2020-01-01,42.0,-44.0,32
9193266,2020-01-01,42.0,-42.0,30
9193266,2020-01-01,42.0,-40.0,58
9193266,2020-01-01,42.0,-38.0,89
9193266,2020-01-01,42.0,-36.0,78
9193266,2020-01-01,42.0,-34.0,363
9193266,2020-01-01,42.0,-32.0,409
9193266,2020-01-01,42.0,-30.0,344
9193266,2020-01-01,42.0,-28.0,361
9193266,2020-01-01,42.0,-26.0,935
9193266,2020-01-01,42.0,-24.0,1645
9193266,2020-01-01,42.0,-22.0,1792
9193266,2020-01-01,42.0,-20.0,2686
9193266,2020-01-01,42.0,-18.0,2110
9193266,2020-01-01,42.0,-16.0,2373
9193266,2020-01-01,42.0,-14.0,1170
9193266,2020-01-01,42.0,-12.0,276
9193266,2020-01-01,42.0,-10.0,623
9193266,2020-01-01,42.0,-8.0,135
9193266,2020-01-01,42.0,-6.0,617
9193266,2020-01-01,42.0,-4.0,220
9193266,2020-01-01,42.0,-2.0,311
9193266,2020-01-01,42.0,0.0,152
9193266,2020-01-01,42.0,2.0,172
9193266,2020-01-01,42.0,4.0,329
9193266,2020-01-01,42.0,6.0,86
9193266,2020-01-01,42.0,8.0,44
9193266,2020-01-01,42.0,10.0,23
9193266,2020-01-01,42.0,12.0,41
9193266,2020-01-01,42.0,14.0,58
9193266,2020-01-01,42.0,16.0,63
9193266,2020-01-01,42.0,18.0,64
9193266,2020-01-01,42.0,20.0,18
9193266,2020-01-01,42.0,22.0,14
9193266,2020-01-01,42.0,24.0,20
9193266,2020-01-01,42.0,26.0,5
9193266,2020-01-01,42.0,28.0,2
9193266,2020-01-01,42.0,32.0,1
9193266,2020-01-01,42.0,34.0,2
9193266,2020-01-01,42.0,36.0,2
9193266,2020-01-01,42.0,38.0,4
9193266,2020-01-01,42.0,40.0,5
9193266,2020-01-01,42.0,42.0,7
9193266,2020-01-01,42.0,44.0,49
9193266,2020-01-01,42.0,46.0,16
9193266,2020-01-01,42.0,48.0,5
9193266,2020-01-01,42.0,50.0,4
9193266,2020-01-01,42.0,52.0,1
9193266,2020-01-01,44.0,-100.0,1
9193266,2020-01-01,44.0,-96.0,3
9193266,2020-01-01,44.0,-92.0,1
9193266,2020-01-01,44.0,-68.0,1
9193266,2020-01-01,44.0,-62.0,1
9193266,2020-01-01,44.0,-60.0,5
9193266,2020-01-01,44.0,-58.0,2
9193266,2020-01-01,44.0,-56.0,6
9193266,2020-01-01,44.0,-54.0,10
9193266,2020-01-01,44.0,-52.0,5
9193266,2020-01-01,44.0,-50.0,1
9193266,2020-01-01,44.0,-48.0,31
9193266,2020-01-01,44.0,-46.0,16
9193266,2020-01-01,44.0,-44.0,16
9193266,2020-01-01,44.0,-42.0,27
9193266,2020-01-01,44.0,-40.0,28
9193266,2020-01-01,44.0,-38.0,218
9193266,2020-01-01,44.0,-36.0,97
9193266,2020-01-01,44.0,-34.0,434
9193266,2020-01-01,44.0,-32.0,139
9193266,2020-01-01,44.0,-30.0,87
9193266,2020-01-01,44.0,-28.0,544
9193266,2020-01-01,44.0,-26.0,831
9193266,2020-01-01,44.0,-24.0,2121
9193266,2020-01-01,44.0,-22.0,3798
9193266,2020-01-01,44.0,-20.0,6330
9193266,2020-01-01,44.0,-18.0,2483
9193266,2020-01-01,44.0,-16.0,3504
9193266,2020-01-01,44.0,-14.0,613
9193266,2020-01-01,44.0,-12.0,378
9193266,2020-01-01,44.0,-10.0,191
9193266,2020-01-01,44.0,-8.0,75
9193266,2020-01-01,44.0,-6.0,157
9193266,2020-01-01,44.0,-4.0,660
9193266,2020-01-01,44.0,-2.0,250
9193266,2020-01-01,44.0,0.0,284
9193266,2020-01-01,44.0,2.0,170
9193266,2020-01-01,44.0,4.0,86
9193266,2020-01-01,44.0,6.0,113
9193266,2020-01-01,44.0,8.0,32
9193266,2020-01-01,44.0,10.0,22
9193266,2020-01-01,44.0,12.0,51
9193266,2020-01-01,44.0,14.0,116
9193266,2020-01-01,44.0,16.0,138
9193266,2020-01-01,44.0,18.0,188
9193266,2020-01-01,44.0,20.0,62
9193266,2020-01-01,44.0,22.0,14
9193266,2020-01-01,44.0,24.0,4
9193266,2020-01-01,44.0,26.0,14
9193266,2020-01-01,44.0,28.0,25
9193266,2020-01-01,44.0,30.0,13
9193266,2020-01-01,44.0,32.0,1
9193266,2020-01-01,44.0,36.0,1
9193266,2020-01-01,44.0,38.0,1
9193266,2020-01-01,44.0,40.0,3
9193266,2020-01-01,44.0,42.0,4
9193266,2020-01-01,44.0,44.0,99
9193266,2020-01-01,44.0,46.0,18
9193266,2020-01-01,44.0,48.0,1
9193266,2020-01-01,46.0,-100.0,146
9193266,2020-01-01,46.0,-84.0,1
9193266,2020-01-01,46.0,-82.0,1
9193266,2020-01-01,46.0,-78.0,1
9193266,2020-01-01,46.0,-74.0,2
9193266,2020-01-01,46.0,-70.0,1
9193266,2020-01-01,46.0,-62.0,1
9193266,2020-01-01,46.0,-60.0,3
9193266,2020-01-01,46.0,-58.0,3
9193266,2020-01-01,46.0,-56.0,19
9193266,2020-01-01,46.0,-54.0,6
9193266,2020-01-01,46.0,-52.0,2
9193266,2020-01-01,46.0,-50.0,5
9193266,2020-01-01,46.0,-48.0,12
9193266,2020-01-01,46.0,-46.0,9
9193266,2020-01-01,46.0,-44.0,54
9193266,2020-01-01,46.0,-42.0,35
9193266,2020-01-01,46.0,-40.0,25
9193266,2020-01-01,46.0,-38.0,123
9193266,2020-01-01,46.0,-36.0,156
9193266,2020-01-01,46.0,-34.0,1016
9193266,2020-01-01,46.0,-32.0,45
9193266,2020-01-01,46.0,-30.0,91
9193266,2020-01-01,46.0,-28.0,375
9193266,2020-01-01,46.0,-26.0,1280
9193266,2020-01-01,46.0,-24.0,2239
9193266,2020-01-01,46.0,-22.0,4066
9193266,2020-01-01,46.0,-20.0,2449
9193266,2020-01-01,46.0,-18.0,709
9193266,2020-01-01,46.0,-16.0,578
9193266,2020-01-01,46.0,-14.0,613
9193266,2020-01-01,46.0,-12.0,467
9193266,2020-01-01,46.0,-10.0,886
9193266,2020-01-01,46.0,-8.0,545
9193266,2020-01-01,46.0,-6.0,185
9193266,2020-01-01,46.0,-4.0,501
9193266,2020-01-01,46.0,-2.0,457
9193266,2020-01-01,46.0,0.0,188
9193266,2020-01-01,46.0,2.0,201
9193266,2020-01-01,46.0,4.0,118
9193266,2020-01-01,46.0,6.0,77
9193266,2020-01-01,46.0,8.0,106
9193266,2020-01-01,46.0,10.0,13
9193266,2020-01-01,46.0,12.0,26
9193266,2020-01-01,46.0,14.0,84
9193266,2020-01-01,46.0,16.0,71
9193266,2020-01-01,46.0,18.0,66
9193266,2020-01-01,46.0,20.0,21
9193266,2020-01-01,46.0,22.0,15
9193266,2020-01-01,46.0,24.0,6
9193266,2020-01-01,46.0,26.0,4
9193266,2020-01-01,46.0,28.0,10
9193266,2020-01-01,46.0,30.0,11
9193266,2020-01-01,46.0,32.0,2
9193266,2020-01-01,46.0,38.0,3
9193266,2020-01-01,46.0,40.0,1
9193266,2020-01-01,46.0,42.0,1
9193266,2020-01-01,46.0,44.0,38
9193266,2020-01-01,46.0,46.0,9
9193266,2020-01-01,46.0,50.0,2
9193266,2020-01-01,48.0,-100.0,5
9193266,2020-01-01,48.0,-80.0,4
9193266,2020-01-01,48.0,-74.0,3
9193266,2020-01-01,48.0,-66.0,2
9193266,2020-01-01,48.0,-62.0,2
9193266,2020-01-01,48.0,-60.0,6
9193266,2020-01-01,48.0,-58.0,7
9193266,2020-01-01,48.0,-56.0,4
9193266,2020-01-01,48.0,-54.0,2
9193266,2020-01-01,48.0,-52.0,2
9193266,2020-01-01,48.0,-50.0,2
9193266,2020-01-01,48.0,-48.0,19
9193266,2020-01-01,48.0,-46.0,30
9193266,2020-01-01,48.0,-44.0,38
9193266,2020-01-01,48.0,-42.0,39
9193266,2020-01-01,48.0,-40.0,23
9193266,2020-01-01,48.0,-38.0,130
9193266,2020-01-01,48.0,-36.0,412
9193266,2020-01-01,48.0,-34.0,1117
9193266,2020-01-01,48.0,-32.0,106
9193266,2020-01-01,48.0,-30.0,144
9193266,2020-01-01,48.0,-28.0,195
9193266,2020-01-01,48.0,-26.0,18843
9193266,2020-01-01,48.0,-24.0,17531
9193266,2020-01-01,48.0,-22.0,4892
9193266,2020-01-01,48.0,-20.0,2554
9193266,2020-01-01,48.0,-18.0,541
9193266,2020-01-01,48.0,-16.0,652
9193266,2020-01-01,48.0,-14.0,1638
9193266,2020-01-01,48.0,-12.0,535
9193266,2020-01-01,48.0,-10.0,635
9193266,2020-01-01,48.0,-8.0,42
9193266,2020-01-01,48.0,-6.0,216
9193266,2020-01-01,48.0,-4.0,327
9193266,2020-01-01,48.0,-2.0,1434
9193266,2020-01-01,48.0,0.0,221
9193266,2020-01-01,48.0,2.0,670
9193266,2020-01-01,48.0,4.0,715
9193266,2020-01-01,48.0,6.0,179
9193266,2020-01-01,48.0,8.0,74
9193266,2020-01-01,48.0,10.0,13
9193266,2020-01-01,48.0,12.0,25
9193266,2020-01-01,48.0,14.0,36
9193266,2020-01-01,48.0,16.0,24
9193266,2020-01-01,48.0,18.0,71
9193266,2020-01-01,48.0,20.0,26
9193266,2020-01-01,48.0,22.0,33
9193266,2020-01-01,48.0,24.0,3
9193266,2020-01-01,48.0,26.0,21
9193266,2020-01-01,48.0,28.0,21
9193266,2020-01-01,48.0,30.0,70
9193266,2020-01-01,48.0,32.0,15
9193266,2020-01-01,48.0,34.0,3
9193266,2020-01-01,48.0,38.0,2
9193266,2020-01-01,48.0,42.0,4
9193266,2020-01-01,48.0,44.0,43
9193266,2020-01-01,48.0,46.0,8
9193266,2020-01-01,48.0,48.0,11
9193266,2020-01-01,48.0,54.0,1
9193266,2020-01-01,50.0,-100.0,1
9193266,2020-01-01,50.0,-74.0,2
9193266,2020-01-01,50.0,-68.0,1
9193266,2020-01-01,50.0,-64.0,1
9193266,2020-01-01,50.0,-62.0,1
9193266,2020-01-01,50.0,-60.0,6
9193266,2020-01-01,50.0,-58.0,1
9193266,2020-01-01,50.0,-56.0,7
9193266,2020-01-01,50.0,-54.0,67
9193266,2020-01-01,50.0,-52.0,13
9193266,2020-01-01,50.0,-50.0,7
9193266,2020-01-01,50.0,-48.0,4
9193266,2020-01-01,50.0,-46.0,28
9193266,2020-01-01,50.0,-44.0,25
9193266,2020-01-01,50.0,-42.0,14
9193266,2020-01-01,50.0,-40.0,86
9193266,2020-01-01,50.0,-38.0,51
9193266,2020-01-01,50.0,-36.0,259
9193266,2020-01-01,50.0,-34.0,582
9193266,2020-01-01,50.0,-32.0,55
9193266,2020-01-01,50.0,-30.0,154
9193266,2020-01-01,50.0,-28.0,195
9193266,2020-01-01,50.0,-26.0,718
9193266,2020-01-01,50.0,-24.0,15127
9193266,2020-01-01,50.0,-22.0,7793
9193266,2020-01-01,50.0,-20.0,1873
9193266,2020-01-01,50.0,-18.0,1142
9193266,2020-01-01,50.0,-16.0,1101
9193266,2020-01-01,50.0,-14.0,2683
9193266,2020-01-01,50.0,-12.0,174
9193266,2020-01-01,50.0,-10.0,98
9193266,2020-01-01,50.0,-8.0,112
9193266,2020-01-01,50.0,-6.0,57
9193266,2020-01-01,50.0,-4.0,226
9193266,2020-01-01,50.0,-2.0,1391
9193266,2020-01-01,50.0,0.0,131
9193266,2020-01-01,50.0,2.0,575
9193266,2020-01-01,50.0,4.0,1653
9193266,2020-01-01,50.0,6.0,332
9193266,2020-01-01,50.0,8.0,157
9193266,2020-01-01,50.0,10.0,14
9193266,2020-01-01,50.0,12.0,34
9193266,2020-01-01,50.0,14.0,31
9193266,2020-01-01,50.0,16.0,46
9193266,2020-01-01,50.0,18.0,46
9193266,2020-01-01,50.0,20.0,30
9193266,2020-01-01,50.0,22.0,7
9193266,2020-01-01,50.0,24.0,11
9193266,2020-01-01,50.0,26.0,3
9193266,2020-01-01,50.0,28.0,11
9193266,2020-01-01,50.0,30.0,35
9193266,2020-01-01,50.0,32.0,14
9193266,2020-01-01,50.0,38.0,1
9193266,2020-01-01,50.0,42.0,4
9193266,2020-01-01,50.0,44.0,10
9193266,2020-01-01,50.0,48.0,2
9193266,2020-01-01,50.0,50.0,1
9193266,2020-01-01,50.0,52.0,1
9193266,2020-01-01,52.0,-100.0,15
9193266,2020-01-01,52.0,-78.0,1
9193266,2020-01-01,52.0,-72.0,1
9193266,2020-01-01,52.0,-70.0,1
9193266,2020-01-01,52.0,-62.0,1
9193266,2020-01-01,52.0,-60.0,17
9193266,2020-01-01,52.0,-58.0,1
9193266,2020-01-01,52.0,-56.0,21
9193266,2020-01-01,52.0,-54.0,5
9193266,2020-01-01,52.0,-48.0,14
9193266,2020-01-01,52.0,-46.0,14
9193266,2020-01-01,52.0,-44.0,21
9193266,2020-01-01,52.0,-42.0,16
9193266,2020-01-01,52.0,-40.0,23
9193266,2020-01-01,52.0,-38.0,391
9193266,2020-01-01,52.0,-36.0,113
9193266,2020-01-01,52.0,-34.0,34
9193266,2020-01-01,52.0,-32.0,24
9193266,2020-01-01,52.0,-30.0,406
9193266,2020-01-01,52.0,-28.0,660
9193266,2020-01-01,52.0,-26.0,755
9193266,2020-01-01,52.0,-24.0,2930
9193266,2020-01-01,52.0,-22.0,1164
9193266,2020-01-01,52.0,-20.0,168
9193266,2020-01-01,52.0,-18.0,592
9193266,2020-01-01,52.0,-16.0,696
9193266,2020-01-01,52.0,-14.0,424
9193266,2020-01-01,52.0,-12.0,92
9193266,2020-01-01,52.0,-10.0,90
9193266,2020-01-01,52.0,-8.0,57
9193266,2020-01-01,52.0,-6.0,29
9193266,2020-01-01,52.0,-4.0,43
9193266,2020-01-01,52.0,-2.0,447
9193266,2020-01-01,52.0,0.0,170
9193266,2020-01-01,52.0,2.0,366
9193266,2020-01-01,52.0,4.0,240
9193266,2020-01-01,52.0,6.0,266
9193266,2020-01-01,52.0,8.0,32
9193266,2020-01-01,52.0,10.0,11
9193266,2020-01-01,52.0,12.0,20
9193266,2020-01-01,52.0,14.0,32
9193266,2020-01-01,52.0,16.0,19
9193266,2020-01-01,52.0,18.0,138
9193266,2020-01-01,52.0,20.0,6
9193266,2020-01-01,52.0,22.0,80
9193266,2020-01-01,52.0,24.0,1
9193266,2020-01-01,52.0,26.0,6
9193266,2020-01-01,52.0,28.0,2
9193266,2020-01-01,52.0,30.0,10
9193266,2020-01-01,52.0,32.0,4
9193266,2020-01-01,52.0,34.0,1
9193266,2020-01-01,52.0,38.0,2
9193266,2020-01-01,52.0,44.0,314
9193266,2020-01-01,52.0,46.0,2
9193266,2020-01-01,52.0,48.0,1
9193266,2020-01-01,52.0,50.0,1
9193266,2020-01-01,52.0,52.0,1
9193266,2020-01-01,54.0,-76.0,1
9193266,2020-01-01,54.0,-66.0,1
9193266,2020-01-01,54.0,-64.0,4
9193266,2020-01-01,54.0,-62.0,1
9193266,2020-01-01,54.0,-60.0,1
9193266,2020-01-01,54.0,-58.0,4
9193266,2020-01-01,54.0,-56.0,27
9193266,2020-01-01,54.0,-54.0,1
9193266,2020-01-01,54.0,-52.0,2
9193266,2020-01-01,54.0,-50.0,4
9193266,2020-01-01,54.0,-48.0,73
9193266,2020-01-01,54.0,-46.0,20
9193266,2020-01-01,54.0,-44.0,96
9193266,2020-01-01,54.0,-42.0,17
9193266,2020-01-01,54.0,-40.0,34
9193266,2020-01-01,54.0,-38.0,22
9193266,2020-01-01,54.0,-36.0,245
9193266,2020-01-01,54.0,-34.0,17
9193266,2020-01-01,54.0,-32.0,44
9193266,2020-01-01,54.0,-30.0,34
9193266,2020-01-01,54.0,-28.0,260
9193266,2020-01-01,54.0,-26.0,406
9193266,2020-01-01,54.0,-24.0,182
9193266,2020-01-01,54.0,-22.0,711
9193266,2020-01-01,54.0,-20.0,152
9193266,2020-01-01,54.0,-18.0,1451
9193266,2020-01-01,54.0,-16.0,284
9193266,2020-01-01,54.0,-14.0,193
9193266,2020-01-01,54.0,-12.0,77
9193266,2020-01-01,54.0,-10.0,106
9193266,2020-01-01,54.0,-8.0,33
9193266,2020-01-01,54.0,-6.0,41
9193266,2020-01-01,54.0,-4.0,52
9193266,2020-01-01,54.0,-2.0,81
9193266,2020-01-01,54.0,0.0,229
9193266,2020-01-01,54.0,2.0,41
9193266,2020-01-01,54.0,4.0,30
9193266,2020-01-01,54.0,6.0,51
9193266,2020-01-01,54.0,8.0,27
9193266,2020-01-01,54.0,10.0,9
9193266,2020-01-01,54.0,12.0,17
9193266,2020-01-01,54.0,14.0,79
9193266,2020-01-01,54.0,16.0,35
9193266,2020-01-01,54.0,18.0,18
9193266,2020-01-01,54.0,20.0,82
9193266,2020-01-01,54.0,22.0,46
9193266,2020-01-01,54.0,24.0,7
9193266,2020-01-01,54.0,28.0,4
9193266,2020-01-01,54.0,30.0,2
9193266,2020-01-01,54.0,32.0,3
9193266,2020-01-01,54.0,38.0,1
9193266,2020-01-01,54.0,44.0,15
9193266,2020-01-01,54.0,56.0,1
9193266,2020-01-01,56.0,-100.0,2
9193266,2020-01-01,56.0,-90.0,3
9193266,2020-01-01,56.0,-62.0,2
9193266,2020-01-01,56.0,-56.0,30
9193266,2020-01-01,56.0,-54.0,3
9193266,2020-01-01,56.0,-52.0,2
9193266,2020-01-01,56.0,-48.0,5
9193266,2020-01-01,56.0,-46.0,7
9193266,2020-01-01,56.0,-44.0,8
9193266,2020-01-01,56.0,-42.0,8
9193266,2020-01-01,56.0,-40.0,9
9193266,2020-01-01,56.0,-38.0,28
9193266,2020-01-01,56.0,-36.0,17
9193266,2020-01-01,56.0,-34.0,20
9193266,2020-01-01,56.0,-32.0,39
9193266,2020-01-01,56.0,-30.0,36
9193266,2020-01-01,56.0,-28.0,40
9193266,2020-01-01,56.0,-26.0,68
9193266,2020-01-01,56.0,-24.0,644
9193266,2020-01-01,56.0,-22.0,211
9193266,2020-01-01,56.0,-20.0,1325
9193266,2020-01-01,56.0,-18.0,349
9193266,2020-01-01,56.0,-16.0,203
9193266,2020-01-01,56.0,-14.0,332
9193266,2020-01-01,56.0,-12.0,62
9193266,2020-01-01,56.0,-10.0,76
9193266,2020-01-01,56.0,-8.0,38
9193266,2020-01-01,56.0,-6.0,145
9193266,2020-01-01,56.0,-4.0,47
9193266,2020-01-01,56.0,-2.0,33
9193266,2020-01-01,56.0,0.0,94
9193266,2020-01-01,56.0,2.0,272
9193266,2020-01-01,56.0,4.0,27
9193266,2020-01-01,56.0,6.0,14
9193266,2020-01-01,56.0,8.0,18
9193266,2020-01-01,56.0,10.0,9
9193266,2020-01-01,56.0,12.0,20
9193266,2020-01-01,56.0,14.0,56
9193266,2020-01-01,56.0,16.0,18
9193266,2020-01-01,56.0,18.0,247
9193266,2020-01-01,56.0,20.0,3
9193266,2020-01-01,56.0,22.0,4
9193266,2020-01-01,56.0,24.0,5
9193266,2020-01-01,56.0,26.0,1
9193266,2020-01-01,56.0,28.0,7
9193266,2020-01-01,56.0,30.0,3
9193266,2020-01-01,56.0,32.0,1
9193266,2020-01-01,56.0,44.0,5
9193266,2020-01-01,56.0,46.0,3
9193266,2020-01-01,58.0,-100.0,4
9193266,2020-01-01,58.0,-86.0,1
9193266,2020-01-01,58.0,-68.0,1
9193266,2020-01-01,58.0,-64.0,1
9193266,2020-01-01,58.0,-62.0,1
9193266,2020-01-01,58.0,-56.0,2
9193266,2020-01-01,58.0,-54.0,2
9193266,2020-01-01,58.0,-52.0,1
9193266,2020-01-01,58.0,-50.0,2
9193266,2020-01-01,58.0,-48.0,255
9193266,2020-01-01,58.0,-46.0,3
9193266,2020-01-01,58.0,-44.0,5
9193266,2020-01-01,58.0,-42.0,8
9193266,2020-01-01,58.0,-40.0,14
9193266,2020-01-01,58.0,-38.0,25
9193266,2020-01-01,58.0,-36.0,19
9193266,2020-01-01,58.0,-34.0,19
9193266,2020-01-01,58.0,-32.0,138
9193266,2020-01-01,58.0,-30.0,142
9193266,2020-01-01,58.0,-28.0,53
9193266,2020-01-01,58.0,-26.0,53
9193266,2020-01-01,58.0,-24.0,133
9193266,2020-01-01,58.0,-22.0,240
9193266,2020-01-01,58.0,-20.0,2037
9193266,2020-01-01,58.0,-18.0,104
9193266,2020-01-01,58.0,-16.0,121
9193266,2020-01-01,58.0,-14.0,70
