block_number,block_date,n_wallets,strategy,metric,quantile,value
12344945,2021-05-01,1822425,mcap_weight,alpha,0.5,-0.0710907462331111
12344945,2021-05-01,1822425,mcap_weight,alpha,0.75,0.006496848246939885
12344945,2021-05-01,1822425,mcap_weight,alpha,0.9,0.09886349893414231
12344945,2021-05-01,1822425,mcap_weight,alpha,0.95,0.33081330992353586
12344945,2021-05-01,1822425,mcap_weight,alpha,0.99,3.3973067003695
12344945,2021-05-01,1822425,mcap_weight,excess_return,0.01,-0.3702263564499795
12344945,2021-05-01,1822425,mcap_weight,excess_return,0.05,-0.24239304789551425
12344945,2021-05-01,1822425,mcap_weight,excess_return,0.1,-0.18846937724260654
12344945,2021-05-01,1822425,mcap_weight,excess_return,0.25,-0.15375411813418843
12344945,2021-05-01,1822425,mcap_weight,excess_return,0.5,-0.08991941934265685
12344945,2021-05-01,1822425,mcap_weight,excess_return,0.75,0.14447570018304895
12344945,2021-05-01,1822425,mcap_weight,excess_return,0.9,0.18393910355553694
12344945,2021-05-01,1822425,mcap_weight,excess_return,0.95,0.34434460379925674
12344945,2021-05-01,1822425,mcap_weight,excess_return,0.99,3.6247836326297094
12344945,2021-05-01,1822425,safer_risk,alpha,0.01,-0.42838752583582734
12344945,2021-05-01,1822425,safer_risk,alpha,0.05,-0.2918217034416819
12344945,2021-05-01,1822425,safer_risk,alpha,0.1,-0.2297492641209804
12344945,2021-05-01,1822425,safer_risk,alpha,0.25,-0.14529269698904562
12344945,2021-05-01,1822425,safer_risk,alpha,0.5,-0.09945830062587926
12344945,2021-05-01,1822425,safer_risk,alpha,0.75,0.001967180721967891
12344945,2021-05-01,1822425,safer_risk,alpha,0.9,0.1518675831017339
12344945,2021-05-01,1822425,safer_risk,alpha,0.95,0.30366271232276437
12344945,2021-05-01,1822425,safer_risk,alpha,0.99,3.427696750120918
12344945,2021-05-01,1822425,safer_risk,excess_return,0.01,-0.3871268666612052
12344945,2021-05-01,1822425,safer_risk,excess_return,0.05,-0.2817642757939974
12344945,2021-05-01,1822425,safer_risk,excess_return,0.1,-0.2275944183421615
12344945,2021-05-01,1822425,safer_risk,excess_return,0.25,-0.16023774217224912
12344945,2021-05-01,1822425,safer_risk,excess_return,0.5,-0.09675507108587839
12344945,2021-05-01,1822425,safer_risk,excess_return,0.75,0.07152815535166751
12344945,2021-05-01,1822425,safer_risk,excess_return,0.9,0.18580327732827961
12344945,2021-05-01,1822425,safer_risk,excess_return,0.95,0.33778960140362596
12344945,2021-05-01,1822425,safer_risk,excess_return,0.99,3.7453889912040323
12545219,2021-06-01,1944649,baseline,alpha,0.01,-0.3047249268998268
12545219,2021-06-01,1944649,baseline,alpha,0.05,-0.14845349552317444
12545219,2021-06-01,1944649,baseline,alpha,0.1,-0.09524204156542676
12545219,2021-06-01,1944649,baseline,alpha,0.25,-0.023671390970551116
12545219,2021-06-01,1944649,baseline,alpha,0.5,0.028594847268080904
12545219,2021-06-01,1944649,baseline,alpha,0.75,0.1838522559035913
12545219,2021-06-01,1944649,baseline,alpha,0.9,0.2344057847119078
12545219,2021-06-01,1944649,baseline,alpha,0.95,0.28799787955692624
12545219,2021-06-01,1944649,baseline,alpha,0.99,0.8129000326409188
12545219,2021-06-01,1944649,baseline,excess_return,0.01,-0.3049980052169691
12545219,2021-06-01,1944649,baseline,excess_return,0.05,-0.16751631434283637
12545219,2021-06-01,1944649,baseline,excess_return,0.1,-0.12343611114323363
12545219,2021-06-01,1944649,baseline,excess_return,0.25,-0.06554697631300088
12545219,2021-06-01,1944649,baseline,excess_return,0.5,0.0655834660056882
12545219,2021-06-01,1944649,baseline,excess_return,0.75,0.15546294235469515
12545219,2021-06-01,1944649,baseline,excess_return,0.9,0.19678850479636437
12545219,2021-06-01,1944649,baseline,excess_return,0.95,0.26986281104393517
12545219,2021-06-01,1944649,baseline,excess_return,0.99,0.8453307741910112
12545219,2021-06-01,1944649,better_return,alpha,0.01,-0.28130537198795036
12545219,2021-06-01,1944649,better_return,alpha,0.05,-0.13249128491496576
12545219,2021-06-01,1944649,better_return,alpha,0.1,-0.09178427592322963
12545219,2021-06-01,1944649,better_return,alpha,0.25,-0.022353355258555432
12545219,2021-06-01,1944649,better_return,alpha,0.5,0.033616936284650845
12545219,2021-06-01,1944649,better_return,alpha,0.75,0.17109001807094193
12545219,2021-06-01,1944649,better_return,alpha,0.9,0.30054041912441465
12545219,2021-06-01,1944649,better_return,alpha,0.95,0.3471540643393872
12545219,2021-06-01,1944649,better_return,alpha,0.99,0.7884883175120339
12545219,2021-06-01,1944649,better_return,excess_return,0.01,-0.28486862373353905
12545219,2021-06-01,1944649,better_return,excess_return,0.05,-0.15914635047836134
12545219,2021-06-01,1944649,better_return,excess_return,0.1,-0.12058356885149725
12545219,2021-06-01,1944649,better_return,excess_return,0.25,-0.05671514586939508
12545219,2021-06-01,1944649,better_return,excess_return,0.5,0.06886767551768447
12545219,2021-06-01,1944649,better_return,excess_return,0.75,0.14183222594497447
12545219,2021-06-01,1944649,better_return,excess_return,0.9,0.2625922414722057
12545219,2021-06-01,1944649,better_return,excess_return,0.95,0.3357406230721649
12545219,2021-06-01,1944649,better_return,excess_return,0.99,0.7778865335106935
12545219,2021-06-01,1944649,equal_weight,alpha,0.01,-0.212331486479768
12545219,2021-06-01,1944649,equal_weight,alpha,0.05,-0.11493938832503806
12545219,2021-06-01,1944649,equal_weight,alpha,0.1,-0.06856666866706201
12545219,2021-06-01,1944649,equal_weight,alpha,0.25,-0.019538833685315074
12545219,2021-06-01,1944649,equal_weight,alpha,0.5,0.03879813155756437
12545219,2021-06-01,1944649,equal_weight,alpha,0.75,0.13235177915841237
12545219,2021-06-01,1944649,equal_weight,alpha,0.9,0.546567074716514
12545219,2021-06-01,1944649,equal_weight,alpha,0.95,0.5774679411659336
12545219,2021-06-01,1944649,equal_weight,alpha,0.99,0.5774679411659338
12545219,2021-06-01,1944649,equal_weight,excess_return,0.01,-0.22794019499065132
12545219,2021-06-01,1944649,equal_weight,excess_return,0.05,-0.1293680765100278
12545219,2021-06-01,1944649,equal_weight,excess_return,0.1,-0.09145779057676051
12545219,2021-06-01,1944649,equal_weight,excess_return,0.25,-0.03505752441746102
12545219,2021-06-01,1944649,equal_weight,excess_return,0.5,0.046077587043119705
12545219,2021-06-01,1944649,equal_weight,excess_return,0.75,0.12399794970078903
12545219,2021-06-01,1944649,equal_weight,excess_return,0.9,0.5238522115207433
12545219,2021-06-01,1944649,equal_weight,excess_return,0.95,0.5320015796107873
12545219,2021-06-01,1944649,equal_weight,excess_return,0.99,0.5386342987015416
12545219,2021-06-01,1944649,max_sharpe,alpha,0.01,-0.3209282820506852
12545219,2021-06-01,1944649,max_sharpe,alpha,0.05,-0.1410925391981642
12545219,2021-06-01,1944649,max_sharpe,alpha,0.1,-0.1077291937938249
12545219,2021-06-01,1944649,max_sharpe,alpha,0.25,-0.01750570106625371
12545219,2021-06-01,1944649,max_sharpe,alpha,0.5,0.021810090219935463
12545219,2021-06-01,1944649,max_sharpe,alpha,0.75,0.19171650183986313
12545219,2021-06-01,1944649,max_sharpe,alpha,0.9,0.30054041953153643
12545219,2021-06-01,1944649,max_sharpe,alpha,0.95,0.3463102443616614
12545219,2021-06-01,1944649,max_sharpe,alpha,0.99,0.8315452321751267
12545219,2021-06-01,1944649,max_sharpe,excess_return,0.01,-0.3496090538112669
12545219,2021-06-01,1944649,max_sharpe,excess_return,0.05,-0.19465317597159087
12545219,2021-06-01,1944649,max_sharpe,excess_return,0.1,-0.13149649124086785
12545219,2021-06-01,1944649,max_sharpe,excess_return,0.25,-0.056927926143985896
12545219,2021-06-01,1944649,max_sharpe,excess_return,0.5,0.07880773504012506
12545219,2021-06-01,1944649,max_sharpe,excess_return,0.75,0.1578723354689191
12545219,2021-06-01,1944649,max_sharpe,excess_return,0.9,0.2625922418682747
12545219,2021-06-01,1944649,max_sharpe,excess_return,0.95,0.3388624669737199
12545219,2021-06-01,1944649,max_sharpe,excess_return,0.99,0.8159442478652454
12545219,2021-06-01,1944649,mcap_weight,alpha,0.01,-0.2510371182434832
12545219,2021-06-01,1944649,mcap_weight,alpha,0.05,-0.1132588570053859
12545219,2021-06-01,1944649,mcap_weight,alpha,0.1,-0.058635524199174366
12545219,2021-06-01,1944649,mcap_weight,alpha,0.25,-0.012233858449159044
12545219,2021-06-01,1944649,mcap_weight,alpha,0.5,0.019004237520905704
12545219,2021-06-01,1944649,mcap_weight,alpha,0.75,0.16689426322647224
12545219,2021-06-01,1944649,mcap_weight,alpha,0.9,0.321958081923965
12545219,2021-06-01,1944649,mcap_weight,alpha,0.95,0.32195808192396524
12545219,2021-06-01,1944649,mcap_weight,alpha,0.99,0.810679823501556
12545219,2021-06-01,1944649,mcap_weight,excess_return,0.01,-0.2655764492541355
12545219,2021-06-01,1944649,mcap_weight,excess_return,0.05,-0.14204426250348673
12545219,2021-06-01,1944649,mcap_weight,excess_return,0.1,-0.0871112907122249
12545219,2021-06-01,1944649,mcap_weight,excess_return,0.25,-0.04256133972129317
12545219,2021-06-01,1944649,mcap_weight,excess_return,0.5,0.09003142721345625
12545219,2021-06-01,1944649,mcap_weight,excess_return,0.75,0.13625269371598536
12545219,2021-06-01,1944649,mcap_weight,excess_return,0.9,0.28342844553298185
12545219,2021-06-01,1944649,mcap_weight,excess_return,0.95,0.2874962484987841
12545219,2021-06-01,1944649,mcap_weight,excess_return,0.99,0.8389457686831967
12545219,2021-06-01,1944649,safer_risk,alpha,0.01,-0.27050140289523367
12545219,2021-06-01,1944649,safer_risk,alpha,0.05,-0.13421930713974656
12545219,2021-06-01,1944649,safer_risk,alpha,0.1,-0.08788892226892678
12545219,2021-06-01,1944649,safer_risk,alpha,0.25,-0.01988504203641801
12545219,2021-06-01,1944649,safer_risk,alpha,0.5,0.03340520770833891
12545219,2021-06-01,1944649,safer_risk,alpha,0.75,0.1735678187188998
12545219,2021-06-01,1944649,safer_risk,alpha,0.9,0.30054041997333797
12545219,2021-06-01,1944649,safer_risk,alpha,0.95,0.3005404199733382
12545219,2021-06-01,1944649,safer_risk,alpha,0.99,0.7396151526170351
12545219,2021-06-01,1944649,safer_risk,excess_return,0.01,-0.27491061457513977
12545219,2021-06-01,1944649,safer_risk,excess_return,0.05,-0.15258075427504464
12545219,2021-06-01,1944649,safer_risk,excess_return,0.1,-0.11191478316013269
12545219,2021-06-01,1944649,safer_risk,excess_return,0.25,-0.05158362334505506
12545219,2021-06-01,1944649,safer_risk,excess_return,0.5,0.07355816333493026
12545219,2021-06-01,1944649,safer_risk,excess_return,0.75,0.14450193124765676
12545219,2021-06-01,1944649,safer_risk,excess_return,0.9,0.262592242298082
12545219,2021-06-01,1944649,safer_risk,excess_return,0.95,0.2745311391433005
12545219,2021-06-01,1944649,safer_risk,excess_return,0.99,0.7775031535974963
12738509,2021-07-01,2077642,baseline,alpha,0.01,-0.23888819390173113
12738509,2021-07-01,2077642,baseline,alpha,0.05,-0.18581885135128062
12738509,2021-07-01,2077642,baseline,alpha,0.1,-0.18213696526826512
12738509,2021-07-01,2077642,baseline,alpha,0.25,-0.05330361014576227
12738509,2021-07-01,2077642,baseline,alpha,0.5,0.016625363122945325
12738509,2021-07-01,2077642,baseline,alpha,0.75,0.07406124406372866
12738509,2021-07-01,2077642,baseline,alpha,0.9,0.21839006593909288
12738509,2021-07-01,2077642,baseline,alpha,0.95,0.30707233987807725
12738509,2021-07-01,2077642,baseline,alpha,0.99,0.7317299558712898
12738509,2021-07-01,2077642,baseline,excess_return,0.01,-0.32751130267788897
12738509,2021-07-01,2077642,baseline,excess_return,0.05,-0.24120895616487012
12738509,2021-07-01,2077642,baseline,excess_return,0.1,-0.2409989584742097
12738509,2021-07-01,2077642,baseline,excess_return,0.25,-0.1319302454745314
12738509,2021-07-01,2077642,baseline,excess_return,0.5,-0.01097161202165886
12738509,2021-07-01,2077642,baseline,excess_return,0.75,0.12504566878449366
12738509,2021-07-01,2077642,baseline,excess_return,0.9,0.20876530368420032
12738509,2021-07-01,2077642,baseline,excess_return,0.95,0.27587343957841304
12738509,2021-07-01,2077642,baseline,excess_return,0.99,0.7704071171584628
12738509,2021-07-01,2077642,better_return,alpha,0.01,-0.22514549990392346
12738509,2021-07-01,2077642,better_return,alpha,0.05,-0.16133212940773284
12738509,2021-07-01,2077642,better_return,alpha,0.1,-0.10340683905549261
12738509,2021-07-01,2077642,better_return,alpha,0.25,-0.04350259090425734
12738509,2021-07-01,2077642,better_return,alpha,0.5,0.01750985775878444
12738509,2021-07-01,2077642,better_return,alpha,0.75,0.08117889871199128
12738509,2021-07-01,2077642,better_return,alpha,0.9,0.23777375052066693
12738509,2021-07-01,2077642,better_return,alpha,0.95,0.31723013235420133
12738509,2021-07-01,2077642,better_return,alpha,0.99,0.6744469366808503
12738509,2021-07-01,2077642,better_return,excess_return,0.01,-0.33150898208532176
12738509,2021-07-01,2077642,better_return,excess_return,0.05,-0.2173499398440072
12738509,2021-07-01,2077642,better_return,excess_return,0.1,-0.17741570030973586
12738509,2021-07-01,2077642,better_return,excess_return,0.25,-0.11765105523443864
12738509,2021-07-01,2077642,better_return,excess_return,0.5,0.0009137146276825825
12738509,2021-07-01,2077642,better_return,excess_return,0.75,0.14849148581254568
12738509,2021-07-01,2077642,better_return,excess_return,0.9,0.20852348581193775
12738509,2021-07-01,2077642,better_return,excess_return,0.95,0.30067565106018246
12738509,2021-07-01,2077642,better_return,excess_return,0.99,0.7302685424893336
12738509,2021-07-01,2077642,equal_weight,alpha,0.01,-0.19107831664021263
12738509,2021-07-01,2077642,equal_weight,alpha,0.05,-0.11713555965242228
12738509,2021-07-01,2077642,equal_weight,alpha,0.1,-0.11713555965242228
12738509,2021-07-01,2077642,equal_weight,alpha,0.25,-0.04073204857610685
12738509,2021-07-01,2077642,equal_weight,alpha,0.5,0.02107941399413321
12738509,2021-07-01,2077642,equal_weight,alpha,0.75,0.08169661041522558
12738509,2021-07-01,2077642,equal_weight,alpha,0.9,0.20713657473846495
12738509,2021-07-01,2077642,equal_weight,alpha,0.95,0.25234484197743806
12738509,2021-07-01,2077642,equal_weight,alpha,0.99,0.4945852868284971
12738509,2021-07-01,2077642,equal_weight,excess_return,0.01,-0.26721152736536935
12738509,2021-07-01,2077642,equal_weight,excess_return,0.05,-0.19704989832530329
12738509,2021-07-01,2077642,equal_weight,excess_return,0.1,-0.19704989832530317
12738509,2021-07-01,2077642,equal_weight,excess_return,0.25,-0.09016684885982595
12738509,2021-07-01,2077642,equal_weight,excess_return,0.5,0.007492699444982431
12738509,2021-07-01,2077642,equal_weight,excess_return,0.75,0.10927272094306062
12738509,2021-07-01,2077642,equal_weight,excess_return,0.9,0.2125162815284265
12738509,2021-07-01,2077642,equal_weight,excess_return,0.95,0.26866474120131323
12738509,2021-07-01,2077642,equal_weight,excess_return,0.99,0.4968857219321918
12738509,2021-07-01,2077642,max_sharpe,alpha,0.01,-0.22882079050244464
12738509,2021-07-01,2077642,max_sharpe,alpha,0.05,-0.1674240995010029
12738509,2021-07-01,2077642,max_sharpe,alpha,0.1,-0.076532190658387
12738509,2021-07-01,2077642,max_sharpe,alpha,0.25,-0.02147890333079605
12738509,2021-07-01,2077642,max_sharpe,alpha,0.5,0.012710934257013917
12738509,2021-07-01,2077642,max_sharpe,alpha,0.75,0.07599124477567376
12738509,2021-07-01,2077642,max_sharpe,alpha,0.9,0.263333079904324
12738509,2021-07-01,2077642,max_sharpe,alpha,0.95,0.36948327634917977
12738509,2021-07-01,2077642,max_sharpe,alpha,0.99,0.6840351281798698
12738509,2021-07-01,2077642,max_sharpe,excess_return,0.01,-0.3698761949754006
12738509,2021-07-01,2077642,max_sharpe,excess_return,0.05,-0.21712463405520044
12738509,2021-07-01,2077642,max_sharpe,excess_return,0.1,-0.16170143835985817
12738509,2021-07-01,2077642,max_sharpe,excess_return,0.25,-0.11918619467943947
12738509,2021-07-01,2077642,max_sharpe,excess_return,0.5,0.04144434825460319
12738509,2021-07-01,2077642,max_sharpe,excess_return,0.75,0.18567009366056042
12738509,2021-07-01,2077642,max_sharpe,excess_return,0.9,0.22616530246831035
12738509,2021-07-01,2077642,max_sharpe,excess_return,0.95,0.3321779347208224
12738509,2021-07-01,2077642,max_sharpe,excess_return,0.99,0.7304767113097341
12738509,2021-07-01,2077642,mcap_weight,alpha,0.01,-0.21694235988773128
12738509,2021-07-01,2077642,mcap_weight,alpha,0.05,-0.16562269211708963
12738509,2021-07-01,2077642,mcap_weight,alpha,0.1,-0.1593273638847999
12738509,2021-07-01,2077642,mcap_weight,alpha,0.25,-0.02051747828686884
12738509,2021-07-01,2077642,mcap_weight,alpha,0.5,0.009785651097393655
12738509,2021-07-01,2077642,mcap_weight,alpha,0.75,0.06607148121919962
12738509,2021-07-01,2077642,mcap_weight,alpha,0.9,0.19115331991143472
12738509,2021-07-01,2077642,mcap_weight,alpha,0.95,0.30757508864048977
12738509,2021-07-01,2077642,mcap_weight,alpha,0.99,0.7401000426498481
12738509,2021-07-01,2077642,mcap_weight,excess_return,0.01,-0.2887666696743614
12738509,2021-07-01,2077642,mcap_weight,excess_return,0.05,-0.22353787630430566
12738509,2021-07-01,2077642,mcap_weight,excess_return,0.1,-0.22353787630430555
12738509,2021-07-01,2077642,mcap_weight,excess_return,0.25,-0.11534496008839068
12738509,2021-07-01,2077642,mcap_weight,excess_return,0.5,0.014354040513202326
12738509,2021-07-01,2077642,mcap_weight,excess_return,0.75,0.19080489219639996
12738509,2021-07-01,2077642,mcap_weight,excess_return,0.9,0.20770836561114064
12738509,2021-07-01,2077642,mcap_weight,excess_return,0.95,0.2707179310057861
12738509,2021-07-01,2077642,mcap_weight,excess_return,0.99,0.7790014265846548
12738509,2021-07-01,2077642,safer_risk,alpha,0.01,-0.22204939739357965
12738509,2021-07-01,2077642,safer_risk,alpha,0.05,-0.17344092601448696
12738509,2021-07-01,2077642,safer_risk,alpha,0.1,-0.17344092601448685
12738509,2021-07-01,2077642,safer_risk,alpha,0.25,-0.048684983868075404
12738509,2021-07-01,2077642,safer_risk,alpha,0.5,0.012156909689937056
12738509,2021-07-01,2077642,safer_risk,alpha,0.75,0.07486514444594602
12738509,2021-07-01,2077642,safer_risk,alpha,0.9,0.2196100018280347
12738509,2021-07-01,2077642,safer_risk,alpha,0.95,0.2959796310961492
12738509,2021-07-01,2077642,safer_risk,alpha,0.99,0.6744469362647243
12738509,2021-07-01,2077642,safer_risk,excess_return,0.01,-0.31588764440759964
12738509,2021-07-01,2077642,safer_risk,excess_return,0.05,-0.2323983583267727
12738509,2021-07-01,2077642,safer_risk,excess_return,0.1,-0.23239835832677258
12738509,2021-07-01,2077642,safer_risk,excess_return,0.25,-0.1111398790496764
12738509,2021-07-01,2077642,safer_risk,excess_return,0.5,0.009022177832435863
